date,temperature_max,temperature_min,rainfall_mm,humidity,cloud_cover,weather_condition,crop_name,season,is_irrigated,crop_type,disease,pest
2023-10-23,26.1,17.0,0.0,65.7,45.6,Cloudy,Sugarcane,Kharif,Yes,Commercial,None,None
2023-10-23,30.7,18.8,47.0,50.0,6.6,Clear,Rice,Kharif,Yes,Cereal,Sheath Blight,None
2023-10-23,24.2,18.9,0.0,55.5,98.6,Rainy,Tomato,Rabi,No,Vegetable,Leaf Spot,Scale Insects
2023-10-23,34.0,21.0,0.0,89.7,1.1,Thunderstorm,Tomato,Rabi,No,Vegetable,Late Blight,Aphids
2023-10-23,35.6,28.7,0.0,85.5,11.4,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Rust,Whiteflies
2023-10-23,36.1,27.1,15.8,49.8,38.7,Cloudy,Tomato,Rabi,No,Vegetable,None,None
2023-10-23,26.2,18.0,0.0,70.4,3.1,Rainy,Chili,Kharif,No,Vegetable,None,None
2023-10-23,20.3,10.9,0.0,82.5,0.9,Cloudy,Maize,Kharif,No,Cereal,Late Blight,Whiteflies
2023-10-23,42.2,36.8,42.5,40.8,32.2,Clear,Onion,Rabi,Yes,Vegetable,Root Rot,None
2023-10-23,35.6,22.6,8.4,40.4,10.2,Cloudy,Apple,Rabi,Yes,Fruit,None,None
2023-10-23,39.3,28.5,21.2,45.5,31.1,Rainy,Rice,Kharif,Yes,Cereal,None,None
2023-10-23,27.7,14.9,0.0,52.0,5.8,Clear,Sunflower,Kharif,No,Oilseed,None,None
2023-10-23,24.8,12.7,0.0,50.8,66.7,Thunderstorm,Chili,Kharif,No,Vegetable,Blister Blight,Scale Insects
2023-10-23,40.9,33.9,46.4,54.8,14.9,Rainy,Mango,Kharif,Yes,Fruit,Fusarium Wilt,None
2023-10-23,27.3,21.9,41.6,42.1,28.6,Cloudy,Cotton,Kharif,No,Commercial,Sheath Blight,None
2023-10-23,27.6,20.5,0.0,65.3,58.7,Partly Cloudy,Tomato,Rabi,No,Vegetable,None,None
2023-10-23,37.4,28.2,47.8,64.7,29.7,Clear,Sugarcane,Kharif,Yes,Commercial,Sheath Blight,None
2023-10-23,30.2,17.5,0.0,81.4,26.2,Clear,Grapes,Rabi,Yes,Fruit,Sigatoka,Aphids
2023-10-23,20.4,10.2,0.0,59.0,45.8,Cloudy,Rice,Kharif,Yes,Cereal,None,None
2023-10-24,40.5,34.3,0.0,60.7,66.4,Rainy,Cotton,Kharif,No,Commercial,Downy Mildew,Armyworms
2023-10-24,26.3,16.2,0.0,71.6,9.6,Thunderstorm,Coffee,Kharif,Yes,Commercial,None,None
2023-10-24,44.6,30.0,0.0,75.1,38.6,Rainy,Grapes,Rabi,Yes,Fruit,Bacterial Blight,Thrips
2023-10-24,44.5,38.2,0.0,44.0,30.0,Clear,Onion,Rabi,Yes,Vegetable,Downy Mildew,Cutworms
2023-10-24,29.1,21.3,0.0,55.9,1.4,Clear,Wheat,Rabi,Yes,Cereal,None,None
2023-10-24,26.0,19.9,0.0,42.3,32.0,Cloudy,Wheat,Rabi,Yes,Cereal,None,None
2023-10-24,44.6,31.3,31.4,52.1,25.9,Cloudy,Banana,Kharif,Yes,Fruit,Fusarium Wilt,None
2023-10-24,26.9,12.7,0.0,64.1,27.6,Rainy,Tea,Kharif,Yes,Commercial,None,None
2023-10-24,39.2,29.1,0.0,75.3,64.5,Partly Cloudy,Tomato,Rabi,No,Vegetable,Bacterial Blight,Whiteflies
2023-10-24,27.8,19.6,39.6,53.6,21.9,Clear,Carrot,Rabi,Yes,Vegetable,Root Rot,None
2023-10-24,44.3,34.7,0.0,89.4,98.6,Thunderstorm,Apple,Rabi,Yes,Fruit,Sigatoka,Whiteflies
2023-10-24,21.3,7.3,10.7,69.7,99.9,Partly Cloudy,Apple,Rabi,Yes,Fruit,Blister Blight,Mealybugs
2023-10-24,35.3,21.0,0.7,68.3,6.7,Partly Cloudy,Soybean,Kharif,No,Legume,None,None
2023-10-24,35.8,27.8,0.0,63.0,85.3,Thunderstorm,Mango,Kharif,Yes,Fruit,Downy Mildew,Armyworms
2023-10-24,30.6,18.0,0.0,87.8,57.9,Clear,Sugarcane,Kharif,Yes,Commercial,Late Blight,Aphids
2023-10-24,27.0,21.1,3.1,52.9,26.3,Cloudy,Banana,Kharif,Yes,Fruit,None,None
2023-10-24,24.8,12.5,0.0,89.5,52.2,Cloudy,Tomato,Rabi,No,Vegetable,Sigatoka,Whiteflies
2023-10-24,23.2,16.7,8.8,61.9,58.0,Partly Cloudy,Soybean,Kharif,No,Legume,None,None
2023-10-24,26.2,13.6,0.0,54.9,36.3,Partly Cloudy,Barley,Rabi,Yes,Cereal,None,None
2023-10-24,23.4,17.6,26.3,85.1,31.5,Cloudy,Tea,Kharif,Yes,Commercial,Sigatoka,Aphids
2023-10-24,40.6,33.9,0.0,68.9,51.0,Clear,Sugarcane,Kharif,Yes,Commercial,Anthracnose,Armyworms
2023-10-24,34.5,27.7,0.0,80.3,74.4,Rainy,Potato,Rabi,Yes,Vegetable,Rust,Aphids
2023-10-24,40.0,28.7,0.0,40.0,36.2,Clear,Carrot,Rabi,Yes,Vegetable,Downy Mildew,Cutworms
2023-10-24,30.4,17.9,0.0,63.3,27.3,Thunderstorm,Rice,Kharif,Yes,Cereal,None,None
2023-10-24,22.4,17.3,19.7,68.4,36.4,Thunderstorm,Wheat,Rabi,Yes,Cereal,None,None
2023-10-24,29.4,14.6,0.0,45.6,55.6,Rainy,Cotton,Kharif,No,Commercial,None,None
2023-10-24,29.3,20.2,27.4,42.7,28.2,Thunderstorm,Barley,Rabi,Yes,Cereal,None,None
2023-10-24,35.8,24.6,0.0,81.0,5.3,Thunderstorm,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Aphids
2023-10-24,21.1,12.4,0.0,48.7,47.4,Rainy,Tea,Kharif,Yes,Commercial,None,None
2023-10-24,40.6,33.5,0.0,52.7,38.1,Partly Cloudy,Sugarcane,Kharif,Yes,Commercial,Downy Mildew,Armyworms
2023-10-25,25.0,12.6,11.9,76.9,88.4,Clear,Peanut,Kharif,No,Legume,Late Blight,Aphids
2023-10-25,37.5,24.9,0.0,81.3,86.4,Partly Cloudy,Rice,Kharif,Yes,Cereal,Late Blight,Thrips
2023-10-25,35.8,30.2,0.0,58.3,40.9,Cloudy,Barley,Rabi,Yes,Cereal,Anthracnose,Cutworms
2023-10-25,39.2,32.1,0.0,84.5,70.2,Rainy,Potato,Rabi,Yes,Vegetable,Sigatoka,Thrips
2023-10-25,29.3,18.7,41.2,79.2,87.1,Thunderstorm,Mango,Kharif,Yes,Fruit,Sigatoka,Thrips
2023-10-25,39.8,24.9,0.0,62.3,73.5,Clear,Maize,Kharif,No,Cereal,Anthracnose,Cutworms
2023-10-25,26.4,12.9,0.0,56.5,47.0,Thunderstorm,Sunflower,Kharif,No,Oilseed,None,None
2023-10-25,44.2,35.8,0.0,58.7,9.5,Rainy,Potato,Rabi,Yes,Vegetable,Downy Mildew,Armyworms
2023-10-25,42.5,31.6,0.0,64.8,38.0,Clear,Onion,Rabi,Yes,Vegetable,Anthracnose,Cutworms
2023-10-25,24.0,12.8,0.0,87.4,58.4,Thunderstorm,Tea,Kharif,Yes,Commercial,Bacterial Blight,Aphids
2023-10-25,40.9,30.1,0.0,47.3,45.7,Cloudy,Rice,Kharif,Yes,Cereal,Anthracnose,Cutworms
2023-10-25,42.0,28.5,44.7,47.4,84.5,Clear,Onion,Rabi,Yes,Vegetable,Root Rot,Mealybugs
2023-10-25,33.5,24.8,11.5,69.2,96.0,Thunderstorm,Apple,Rabi,Yes,Fruit,Blister Blight,Mealybugs
2023-10-25,38.3,24.2,0.0,65.1,93.3,Partly Cloudy,Mango,Kharif,Yes,Fruit,Downy Mildew,Cutworms
2023-10-25,42.6,30.6,36.1,56.5,41.2,Cloudy,Banana,Kharif,Yes,Fruit,Sheath Blight,None
2023-10-25,21.4,14.6,0.0,65.4,18.2,Partly Cloudy,Banana,Kharif,Yes,Fruit,None,None
2023-10-25,29.2,18.9,0.0,55.9,66.7,Thunderstorm,Peanut,Kharif,No,Legume,Blister Blight,Mealybugs
2023-10-25,23.2,13.0,0.0,76.1,75.1,Cloudy,Banana,Kharif,Yes,Fruit,Rust,Aphids
2023-10-25,23.2,17.7,0.0,46.0,41.6,Partly Cloudy,Banana,Kharif,Yes,Fruit,None,None
2023-10-25,42.4,35.8,0.0,55.8,63.1,Rainy,Grapes,Rabi,Yes,Fruit,Anthracnose,Armyworms
2023-10-25,21.9,12.6,0.0,58.5,80.2,Rainy,Soybean,Kharif,No,Legume,Blister Blight,Mealybugs
2023-10-25,30.3,23.5,19.1,68.5,78.9,Clear,Potato,Rabi,Yes,Vegetable,Blister Blight,Scale Insects
2023-10-25,30.1,15.2,0.0,69.0,34.4,Partly Cloudy,Soybean,Kharif,No,Legume,None,None
2023-10-25,28.9,22.1,13.2,74.6,54.9,Rainy,Sugarcane,Kharif,Yes,Commercial,None,None
2023-10-25,31.9,25.6,14.2,86.1,1.4,Thunderstorm,Potato,Rabi,Yes,Vegetable,Rust,Whiteflies
2023-10-25,28.3,15.9,22.1,71.3,34.0,Cloudy,Coffee,Kharif,Yes,Commercial,None,None
2023-10-25,30.6,18.3,0.0,74.3,73.8,Partly Cloudy,Banana,Kharif,Yes,Fruit,Blister Blight,Scale Insects
2023-10-25,31.8,22.9,0.0,72.8,48.3,Cloudy,Carrot,Rabi,Yes,Vegetable,None,None
2023-10-25,36.8,31.8,0.0,46.3,89.7,Cloudy,Potato,Rabi,Yes,Vegetable,Downy Mildew,Armyworms
2023-10-25,33.5,20.4,4.8,62.6,18.7,Thunderstorm,Grapes,Rabi,Yes,Fruit,None,None
2023-10-26,26.6,12.7,0.0,62.4,27.3,Rainy,Banana,Kharif,Yes,Fruit,None,None
2023-10-26,29.4,19.6,0.0,54.1,30.1,Cloudy,Banana,Kharif,Yes,Fruit,None,None
2023-10-26,33.0,20.4,0.0,63.0,16.9,Clear,Wheat,Rabi,Yes,Cereal,None,None
2023-10-26,37.3,32.3,0.0,48.6,47.7,Thunderstorm,Maize,Kharif,No,Cereal,Anthracnose,Armyworms
2023-10-26,35.4,22.8,0.0,49.0,46.3,Clear,Banana,Kharif,Yes,Fruit,Anthracnose,Cutworms
2023-10-26,38.3,28.9,0.0,51.8,64.1,Partly Cloudy,Chili,Kharif,No,Vegetable,Anthracnose,Armyworms
2023-10-26,26.5,16.7,0.0,77.6,50.2,Thunderstorm,Sunflower,Kharif,No,Oilseed,Sigatoka,Whiteflies
2023-10-26,33.8,19.9,0.0,86.6,55.7,Partly Cloudy,Wheat,Rabi,Yes,Cereal,Bacterial Blight,Whiteflies
2023-10-26,26.4,18.8,0.0,57.6,46.5,Rainy,Grapes,Rabi,Yes,Fruit,None,None
2023-10-26,21.4,8.1,0.0,78.6,47.0,Clear,Tomato,Rabi,No,Vegetable,Late Blight,Aphids
2023-10-26,44.7,31.2,0.0,89.2,49.9,Partly Cloudy,Carrot,Rabi,Yes,Vegetable,Sigatoka,Aphids
2023-10-26,40.2,31.9,4.9,64.5,72.9,Thunderstorm,Rice,Kharif,Yes,Cereal,Blister Blight,Mealybugs
2023-10-26,35.2,26.0,42.4,75.9,54.2,Thunderstorm,Coffee,Kharif,Yes,Commercial,Late Blight,Whiteflies
2023-10-26,29.8,23.9,0.0,75.4,88.4,Partly Cloudy,Soybean,Kharif,No,Legume,Rust,Thrips
2023-10-26,41.1,28.3,0.0,84.5,39.1,Clear,Potato,Rabi,Yes,Vegetable,Bacterial Blight,Thrips
2023-10-26,38.4,32.3,0.0,64.4,96.7,Thunderstorm,Tomato,Rabi,No,Vegetable,Anthracnose,Cutworms
2023-10-26,33.5,27.4,37.3,52.1,98.0,Clear,Barley,Rabi,Yes,Cereal,Fusarium Wilt,Scale Insects
2023-10-26,20.2,6.2,0.0,49.7,87.6,Rainy,Soybean,Kharif,No,Legume,Leaf Spot,Mealybugs
2023-10-26,37.1,27.6,0.0,85.3,8.8,Cloudy,Banana,Kharif,Yes,Fruit,Sigatoka,Aphids
2023-10-26,36.3,22.7,0.0,80.4,13.8,Cloudy,Coffee,Kharif,Yes,Commercial,Sigatoka,Thrips
2023-10-26,23.2,10.0,0.0,60.2,42.0,Cloudy,Grapes,Rabi,Yes,Fruit,None,None
2023-10-26,41.6,27.2,34.7,83.1,72.8,Rainy,Cotton,Kharif,No,Commercial,Rust,Thrips
2023-10-26,20.3,11.2,0.0,76.4,71.5,Partly Cloudy,Maize,Kharif,No,Cereal,Rust,Thrips
2023-10-26,31.4,21.7,0.0,87.7,88.0,Cloudy,Rice,Kharif,Yes,Cereal,Bacterial Blight,Aphids
2023-10-26,37.4,25.0,0.0,88.9,11.2,Thunderstorm,Sunflower,Kharif,No,Oilseed,Late Blight,Whiteflies
2023-10-26,34.6,29.1,0.0,46.0,75.8,Cloudy,Peanut,Kharif,No,Legume,Blister Blight,Scale Insects
2023-10-26,32.2,26.6,0.0,45.2,2.8,Clear,Peanut,Kharif,No,Legume,None,None
2023-10-26,27.5,21.7,0.0,77.1,30.6,Cloudy,Wheat,Rabi,Yes,Cereal,Rust,Aphids
2023-10-26,30.3,21.3,0.0,42.5,33.1,Partly Cloudy,Peanut,Kharif,No,Legume,None,None
2023-10-26,23.1,15.5,0.0,65.6,3.8,Rainy,Soybean,Kharif,No,Legume,None,None
2023-10-27,35.7,22.4,0.0,76.3,78.1,Cloudy,Barley,Rabi,Yes,Cereal,Late Blight,Whiteflies
2023-10-27,35.0,23.5,0.0,77.6,0.9,Rainy,Barley,Rabi,Yes,Cereal,Bacterial Blight,Thrips
2023-10-27,25.9,11.8,0.0,48.1,1.5,Partly Cloudy,Tomato,Rabi,No,Vegetable,None,None
2023-10-27,23.2,15.7,0.0,50.2,0.7,Rainy,Tea,Kharif,Yes,Commercial,None,None
2023-10-27,29.1,18.2,5.3,49.8,22.6,Clear,Soybean,Kharif,No,Legume,None,None
2023-10-27,30.3,23.3,0.0,72.2,7.6,Partly Cloudy,Barley,Rabi,Yes,Cereal,None,None
2023-10-27,37.0,31.6,0.0,80.0,16.8,Clear,Soybean,Kharif,No,Legume,Rust,Whiteflies
2023-10-27,40.3,26.3,0.0,82.0,67.7,Clear,Maize,Kharif,No,Cereal,Rust,Thrips
2023-10-27,29.5,19.0,0.0,72.7,24.7,Cloudy,Maize,Kharif,No,Cereal,None,None
2023-10-27,23.0,13.0,0.0,43.3,81.0,Partly Cloudy,Maize,Kharif,No,Cereal,Blister Blight,Mealybugs
2023-10-27,23.5,14.8,18.1,83.1,18.2,Clear,Carrot,Rabi,Yes,Vegetable,Rust,Thrips
2023-10-27,28.0,13.6,0.0,68.1,35.7,Thunderstorm,Maize,Kharif,No,Cereal,None,None
2023-10-27,35.4,28.8,0.0,45.4,74.0,Cloudy,Sugarcane,Kharif,Yes,Commercial,Downy Mildew,Armyworms
2023-10-27,32.0,23.5,0.0,68.0,70.7,Partly Cloudy,Mango,Kharif,Yes,Fruit,Leaf Spot,Scale Insects
2023-10-27,35.9,24.9,45.7,47.9,82.5,Rainy,Carrot,Rabi,Yes,Vegetable,Sheath Blight,Mealybugs
2023-10-27,40.6,27.6,0.0,51.8,93.0,Clear,Sunflower,Kharif,No,Oilseed,Downy Mildew,Cutworms
2023-10-27,25.8,17.2,0.0,83.9,96.4,Rainy,Rice,Kharif,Yes,Cereal,Rust,Whiteflies
2023-10-27,39.6,31.5,0.0,89.0,27.0,Thunderstorm,Soybean,Kharif,No,Legume,Bacterial Blight,Whiteflies
2023-10-27,35.9,24.5,26.0,70.8,41.2,Thunderstorm,Potato,Rabi,Yes,Vegetable,None,None
2023-10-27,41.1,31.7,28.2,76.9,94.1,Thunderstorm,Apple,Rabi,Yes,Fruit,Rust,Whiteflies
2023-10-27,21.8,8.7,15.9,69.3,48.1,Rainy,Rice,Kharif,Yes,Cereal,None,None
2023-10-27,29.1,17.9,0.0,55.9,71.7,Cloudy,Sunflower,Kharif,No,Oilseed,Leaf Spot,Scale Insects
2023-10-27,43.9,37.4,15.0,40.6,15.1,Cloudy,Chili,Kharif,No,Vegetable,None,None
2023-10-27,36.0,30.5,0.0,87.4,30.6,Rainy,Tea,Kharif,Yes,Commercial,Rust,Whiteflies
2023-10-27,39.7,30.2,0.0,63.8,26.3,Clear,Rice,Kharif,Yes,Cereal,Anthracnose,Cutworms
2023-10-27,26.1,13.7,34.6,51.1,41.8,Partly Cloudy,Tomato,Rabi,No,Vegetable,Sheath Blight,None
2023-10-27,21.1,6.7,0.0,73.6,12.8,Cloudy,Barley,Rabi,Yes,Cereal,None,None
2023-10-27,42.0,35.9,0.0,79.2,90.2,Partly Cloudy,Sugarcane,Kharif,Yes,Commercial,Bacterial Blight,Thrips
2023-10-27,38.8,33.8,0.0,55.6,51.8,Cloudy,Barley,Rabi,Yes,Cereal,Downy Mildew,Armyworms
2023-10-27,44.9,32.5,0.0,58.9,32.2,Clear,Onion,Rabi,Yes,Vegetable,Downy Mildew,Cutworms
2023-10-28,37.7,30.6,0.0,51.6,68.3,Rainy,Peanut,Kharif,No,Legume,Downy Mildew,Cutworms
2023-10-28,34.4,23.1,0.0,59.8,67.5,Rainy,Wheat,Rabi,Yes,Cereal,Blister Blight,Scale Insects
2023-10-28,35.7,30.4,5.8,46.5,90.0,Clear,Sunflower,Kharif,No,Oilseed,Blister Blight,Scale Insects
2023-10-28,44.2,35.9,14.5,66.1,49.8,Clear,Banana,Kharif,Yes,Fruit,None,None
2023-10-28,32.6,21.5,6.9,43.4,63.8,Thunderstorm,Soybean,Kharif,No,Legume,Blister Blight,Mealybugs
2023-10-28,30.2,22.9,0.0,42.5,19.0,Cloudy,Soybean,Kharif,No,Legume,None,None
2023-10-28,24.1,16.9,0.0,60.2,13.1,Clear,Wheat,Rabi,Yes,Cereal,None,None
2023-10-28,20.8,11.2,0.0,68.8,25.5,Clear,Peanut,Kharif,No,Legume,None,None
2023-10-28,43.6,36.7,0.0,44.4,75.2,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Downy Mildew,Armyworms
2023-10-28,28.1,14.6,0.0,50.2,7.7,Partly Cloudy,Barley,Rabi,Yes,Cereal,None,None
2023-10-28,41.1,28.0,31.1,76.3,96.8,Partly Cloudy,Grapes,Rabi,Yes,Fruit,Late Blight,Whiteflies
2023-10-28,23.5,10.0,0.0,51.0,28.9,Rainy,Soybean,Kharif,No,Legume,None,None
2023-10-28,42.9,30.4,0.0,60.1,75.3,Clear,Carrot,Rabi,Yes,Vegetable,Anthracnose,Armyworms
2023-10-28,24.4,15.3,0.0,85.7,79.9,Cloudy,Grapes,Rabi,Yes,Fruit,Sigatoka,Aphids
2023-10-28,39.0,26.7,0.0,54.4,71.5,Cloudy,Maize,Kharif,No,Cereal,Downy Mildew,Cutworms
2023-10-28,30.5,23.0,2.6,83.5,61.5,Thunderstorm,Banana,Kharif,Yes,Fruit,Sigatoka,Aphids
2023-10-28,22.9,8.7,0.0,85.7,3.7,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Rust,Whiteflies
2023-10-28,20.5,6.6,0.0,48.5,33.6,Partly Cloudy,Peanut,Kharif,No,Legume,None,None
2023-10-28,41.7,29.6,47.8,51.3,56.1,Partly Cloudy,Tea,Kharif,Yes,Commercial,Sheath Blight,None
2023-10-28,38.7,26.2,21.0,63.8,29.3,Thunderstorm,Maize,Kharif,No,Cereal,None,None
2023-10-28,39.9,28.8,34.7,68.3,76.7,Clear,Barley,Rabi,Yes,Cereal,Sheath Blight,Scale Insects
2023-10-28,20.2,6.1,0.0,67.5,99.9,Rainy,Banana,Kharif,Yes,Fruit,Blister Blight,Mealybugs
2023-10-28,36.5,27.5,0.0,83.7,35.4,Cloudy,Carrot,Rabi,Yes,Vegetable,Bacterial Blight,Thrips
2023-10-28,43.3,35.7,0.0,56.0,52.8,Rainy,Peanut,Kharif,No,Legume,Downy Mildew,Armyworms
2023-10-28,21.9,12.5,0.0,45.3,87.6,Clear,Potato,Rabi,Yes,Vegetable,Leaf Spot,Scale Insects
2023-10-28,27.0,20.1,3.1,68.8,15.6,Cloudy,Mango,Kharif,Yes,Fruit,None,None
2023-10-28,31.3,24.3,0.0,77.1,16.0,Rainy,Tomato,Rabi,No,Vegetable,Sigatoka,Thrips
2023-10-28,33.4,23.9,0.0,49.9,20.5,Thunderstorm,Sugarcane,Kharif,Yes,Commercial,None,None
2023-10-28,30.4,21.7,0.0,59.7,62.4,Clear,Maize,Kharif,No,Cereal,Leaf Spot,Scale Insects
2023-10-28,37.5,26.8,9.5,88.5,20.9,Cloudy,Barley,Rabi,Yes,Cereal,Rust,Thrips
2023-10-29,37.2,25.5,0.0,60.5,98.5,Rainy,Barley,Rabi,Yes,Cereal,Downy Mildew,Cutworms
2023-10-29,24.0,17.8,0.0,42.9,28.4,Cloudy,Mango,Kharif,Yes,Fruit,None,None
2023-10-29,43.2,32.0,15.4,69.5,44.4,Thunderstorm,Sunflower,Kharif,No,Oilseed,None,None
2023-10-29,30.6,22.8,4.7,59.8,96.5,Clear,Maize,Kharif,No,Cereal,Leaf Spot,Scale Insects
2023-10-29,32.7,25.6,0.0,74.8,70.8,Cloudy,Rice,Kharif,Yes,Cereal,Blister Blight,Scale Insects
2023-10-29,35.2,22.9,0.0,70.6,63.4,Cloudy,Wheat,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-10-29,20.4,11.9,24.9,74.8,74.2,Rainy,Maize,Kharif,No,Cereal,Leaf Spot,Mealybugs
2023-10-29,36.6,30.6,0.0,55.3,14.7,Cloudy,Apple,Rabi,Yes,Fruit,Anthracnose,Cutworms
2023-10-29,20.0,11.9,38.9,77.1,39.2,Thunderstorm,Grapes,Rabi,Yes,Fruit,Bacterial Blight,Thrips
2023-10-29,32.0,19.8,0.0,86.3,81.6,Partly Cloudy,Potato,Rabi,Yes,Vegetable,Late Blight,Aphids
2023-10-29,27.8,18.4,0.0,86.8,88.5,Rainy,Peanut,Kharif,No,Legume,Bacterial Blight,Thrips
2023-10-29,28.0,21.5,9.5,69.0,1.0,Clear,Cotton,Kharif,No,Commercial,None,None
2023-10-29,22.7,14.2,0.0,88.2,1.2,Cloudy,Sugarcane,Kharif,Yes,Commercial,Late Blight,Aphids
2023-10-29,37.7,25.5,0.0,68.3,48.6,Thunderstorm,Mango,Kharif,Yes,Fruit,Downy Mildew,Cutworms
2023-10-29,21.4,10.6,19.9,68.3,82.3,Cloudy,Chili,Kharif,No,Vegetable,Leaf Spot,Scale Insects
2023-10-29,40.8,32.0,0.0,87.4,92.3,Clear,Rice,Kharif,Yes,Cereal,Bacterial Blight,Thrips
2023-10-29,43.7,35.4,0.0,73.6,71.9,Rainy,Chili,Kharif,No,Vegetable,Downy Mildew,Cutworms
2023-10-29,37.8,26.0,26.4,47.8,10.3,Thunderstorm,Chili,Kharif,No,Vegetable,None,None
2023-10-29,30.9,18.0,0.0,64.7,1.3,Cloudy,Tea,Kharif,Yes,Commercial,None,None
2023-10-29,41.9,35.9,0.0,68.5,64.6,Rainy,Carrot,Rabi,Yes,Vegetable,Anthracnose,Cutworms
2023-10-29,41.2,31.5,30.3,40.4,46.3,Clear,Grapes,Rabi,Yes,Fruit,Root Rot,None
2023-10-29,36.0,25.7,0.0,81.3,17.2,Clear,Mango,Kharif,Yes,Fruit,Bacterial Blight,Aphids
2023-10-29,22.2,13.6,21.7,67.5,87.8,Rainy,Coffee,Kharif,Yes,Commercial,Leaf Spot,Scale Insects
2023-10-29,44.6,34.4,0.0,88.5,97.1,Clear,Chili,Kharif,No,Vegetable,Rust,Whiteflies
2023-10-29,24.7,18.2,0.0,58.7,61.1,Thunderstorm,Cotton,Kharif,No,Commercial,Leaf Spot,Scale Insects
2023-10-29,26.6,13.7,34.3,74.2,10.8,Cloudy,Banana,Kharif,Yes,Fruit,Root Rot,None
2023-10-29,41.9,34.7,0.0,54.1,9.8,Partly Cloudy,Grapes,Rabi,Yes,Fruit,Downy Mildew,Cutworms
2023-10-29,21.9,12.3,23.4,46.8,67.8,Rainy,Peanut,Kharif,No,Legume,Blister Blight,Mealybugs
2023-10-29,32.9,19.3,0.0,43.7,88.8,Clear,Cotton,Kharif,No,Commercial,Blister Blight,Mealybugs
2023-10-29,23.3,16.6,0.0,69.6,23.3,Cloudy,Sunflower,Kharif,No,Oilseed,None,None
2023-10-30,36.8,29.8,0.0,60.6,13.9,Thunderstorm,Mango,Kharif,Yes,Fruit,Anthracnose,Armyworms
2023-10-30,34.1,27.2,0.0,45.5,57.7,Rainy,Chili,Kharif,No,Vegetable,None,None
2023-10-30,35.4,23.8,0.0,60.8,35.8,Thunderstorm,Rice,Kharif,Yes,Cereal,Anthracnose,Armyworms
2023-10-30,34.6,21.0,21.4,73.2,94.6,Thunderstorm,Peanut,Kharif,No,Legume,Leaf Spot,Mealybugs
2023-10-30,37.1,27.6,12.8,48.9,64.5,Rainy,Tomato,Rabi,No,Vegetable,Blister Blight,Scale Insects
2023-10-30,25.4,17.4,0.0,88.8,2.3,Partly Cloudy,Chili,Kharif,No,Vegetable,Sigatoka,Aphids
2023-10-30,29.9,18.6,0.0,87.6,49.8,Clear,Sugarcane,Kharif,Yes,Commercial,Rust,Whiteflies
2023-10-30,41.6,27.3,8.1,87.1,64.0,Thunderstorm,Mango,Kharif,Yes,Fruit,Sigatoka,Aphids
2023-10-30,35.3,28.1,2.4,66.2,19.8,Clear,Tea,Kharif,Yes,Commercial,None,None
2023-10-30,44.7,39.1,0.0,76.4,5.8,Clear,Potato,Rabi,Yes,Vegetable,Rust,Whiteflies
2023-10-30,40.5,33.7,0.0,56.7,90.9,Cloudy,Sunflower,Kharif,No,Oilseed,Anthracnose,Cutworms
2023-10-30,29.2,22.3,0.0,53.3,92.8,Clear,Grapes,Rabi,Yes,Fruit,Blister Blight,Mealybugs
2023-10-30,20.5,13.3,0.0,77.4,66.3,Thunderstorm,Rice,Kharif,Yes,Cereal,Rust,Aphids
2023-10-30,28.2,20.1,0.0,83.6,99.2,Cloudy,Barley,Rabi,Yes,Cereal,Late Blight,Thrips
2023-10-30,20.3,8.7,25.3,61.1,11.7,Cloudy,Carrot,Rabi,Yes,Vegetable,None,None
2023-10-30,40.7,33.8,0.0,55.4,70.6,Partly Cloudy,Peanut,Kharif,No,Legume,Downy Mildew,Cutworms
2023-10-30,27.7,12.8,0.0,51.9,75.8,Cloudy,Potato,Rabi,Yes,Vegetable,Leaf Spot,Scale Insects
2023-10-30,32.9,21.8,0.0,70.7,73.9,Rainy,Barley,Rabi,Yes,Cereal,Blister Blight,Mealybugs
2023-10-30,35.6,21.8,0.0,76.0,91.2,Partly Cloudy,Rice,Kharif,Yes,Cereal,Rust,Whiteflies
2023-10-30,37.0,28.3,0.0,87.0,48.2,Clear,Onion,Rabi,Yes,Vegetable,Late Blight,Whiteflies
2023-10-30,44.0,32.2,0.0,69.1,47.6,Partly Cloudy,Tea,Kharif,Yes,Commercial,Anthracnose,Cutworms
2023-10-30,35.1,28.9,0.0,63.4,28.4,Thunderstorm,Mango,Kharif,Yes,Fruit,Downy Mildew,Cutworms
2023-10-30,30.9,19.0,13.0,48.3,63.3,Partly Cloudy,Coffee,Kharif,Yes,Commercial,Leaf Spot,Scale Insects
2023-10-30,39.7,33.6,0.0,57.3,86.7,Partly Cloudy,Soybean,Kharif,No,Legume,Downy Mildew,Cutworms
2023-10-30,20.2,8.0,0.0,49.9,89.3,Thunderstorm,Banana,Kharif,Yes,Fruit,Leaf Spot,Scale Insects
2023-10-30,38.1,28.0,0.0,55.0,93.6,Cloudy,Peanut,Kharif,No,Legume,Downy Mildew,Armyworms
2023-10-30,30.9,18.9,35.2,90.0,8.7,Cloudy,Grapes,Rabi,Yes,Fruit,Late Blight,Thrips
